#time,accel_x,accel_y,accel_z
185.199337,4811.338623,8216.285956,-153.219100
185.199658,4885.359217,8068.244768,-306.438199
185.199979,4885.359217,8290.306550,-306.438199
185.200300,5107.421000,7994.224174,-229.828649
185.200620,4959.379811,8068.244768,-306.438199
185.200941,4959.379811,7772.162391,76.609550
185.201262,4959.379811,8068.244768,0.000000
185.201583,4959.379811,7846.182985,0.000000
185.201904,4811.338623,8068.244768,-229.828649
185.202224,4811.338623,7920.203579,-459.657299
185.202545,4885.359217,8216.285956,-153.219100
185.202866,5033.400406,7846.182985,-306.438199
185.203187,5181.441594,7846.182985,0.000000
185.203507,4959.379811,8068.244768,0.000000
185.203828,5033.400406,7846.182985,76.609550
185.204149,4737.318029,8142.265362,-383.047749
185.204470,5033.400406,7920.203579,0.000000
185.204791,4959.379811,7994.224174,0.000000
185.205111,4737.318029,8216.285956,0.000000
185.205432,4811.338623,8216.285956,0.000000
185.205753,5181.441594,7846.182985,0.000000
185.206074,4959.379811,7994.224174,0.000000
185.206394,4811.338623,7846.182985,0.000000
185.206715,5107.421000,8364.327145,-153.219100
185.207036,5181.441594,8068.244768,-459.657299
185.207357,5033.400406,8068.244768,0.000000
185.207678,4811.338623,8142.265362,-153.219100
185.207998,4811.338623,8142.265362,-229.828649
185.208319,5255.462188,8142.265362,-383.047749
185.208640,4959.379811,7994.224174,-306.438199
185.208961,4737.318029,7994.224174,-229.828649
185.209281,4589.276840,7476.080014,-383.047749
185.209602,4441.235652,7698.141797,-306.438199
185.209923,4441.235652,8438.347739,153.219100
185.210244,4515.256246,9400.615463,-459.657299
185.210565,4515.256246,9918.759623,-919.314598
185.210885,4663.297435,9918.759623,-1225.752797
185.211206,4441.235652,9400.615463,-766.095498
185.211527,3775.050304,8808.450710,0.000000
185.211848,3034.844362,8512.368333,842.705048
185.212168,2886.803174,9252.574275,536.266849
185.212489,2812.782580,9104.533087,229.828649
185.212810,2812.782580,8808.450710,76.609550
185.213131,2516.700203,9178.553681,-229.828649
185.213452,3182.885551,9326.594869,-459.657299
185.213772,3330.926739,9400.615463,383.047749
185.214093,2590.720797,8956.491898,689.485948
185.214414,2442.679609,8660.409521,306.438199
185.214735,2220.617826,9030.512492,-229.828649
185.215055,2072.576638,10288.862594,-689.485948
185.215376,1924.535449,11695.253884,-1685.410096
185.215697,1702.473667,11917.315666,-1302.362347
185.216018,1406.391290,11325.150913,-689.485948
185.216339,1110.308913,11177.109724,-536.266849
185.216659,0.000000,11473.192101,-919.314598
185.216980,-1332.370696,12139.377449,-1072.533697
185.217301,-1776.494261,12805.562797,0.000000
185.217622,-1480.411884,11991.336260,1072.533697
185.217942,-1258.350101,11769.274478,1455.581446
185.218263,-1258.350101,11769.274478,1762.019645
185.218584,-2072.576638,12509.480420,1608.800546
185.218905,-2886.803174,12065.356855,766.095498
185.219226,-2516.700203,10584.944971,-306.438199
185.219546,-1332.370696,10140.821405,-306.438199
185.219867,-370.102971,9918.759623,459.657299
185.220188,-740.205942,10807.006753,919.314598
185.220509,-444.123565,10881.027347,306.438199
185.220829,592.164754,11251.130318,-919.314598
185.221150,1628.453072,11177.109724,-1378.971896
185.221471,1998.556043,10510.924376,-1149.143247
185.221792,2590.720797,10584.944971,-153.219100
185.222113,2812.782580,10732.986159,-229.828649
185.222433,2072.576638,10362.883188,-1532.190996
185.222754,2146.597232,9104.533087,-1838.629195
185.223075,2072.576638,9252.574275,-1378.971896
185.223396,1776.494261,9992.780217,-536.266849
185.223717,1702.473667,9992.780217,0.000000
185.224037,1628.453072,10288.862594,-536.266849
185.224358,1036.288319,11547.212695,-306.438199
185.224679,370.102971,10732.986159,383.047749
185.225000,-444.123565,10510.924376,689.485948
185.225320,-296.082377,9992.780217,306.438199
185.225641,0.000000,10066.800811,0.000000
185.225962,0.000000,10436.903782,919.314598
185.226283,-222.061783,10362.883188,536.266849
185.226604,-370.102971,10955.047942,842.705048
185.226924,740.205942,11325.150913,1302.362347
185.227245,1332.370696,11029.068536,459.657299
185.227566,1406.391290,10807.006753,-689.485948
185.227887,1110.308913,10881.027347,-1149.143247
185.228207,1702.473667,10362.883188,-612.876398
185.228528,1924.535449,9622.677246,0.000000
185.228849,1776.494261,8956.491898,153.219100
185.229170,2146.597232,8586.388927,76.609550
185.229491,2368.659014,9548.656652,-383.047749
185.229811,2294.638420,10732.986159,-536.266849
185.230132,2442.679609,10881.027347,-536.266849
185.230453,3182.885551,10658.965565,-766.095498
185.230774,3849.070898,10140.821405,-995.924147
185.231094,2886.803174,9770.718434,-842.705048
185.231415,2664.741391,9844.739029,-842.705048
185.231736,1924.535449,10807.006753,-995.924147
185.232057,1036.288319,11473.192101,-306.438199
185.232378,1406.391290,11177.109724,-689.485948
185.232698,1332.370696,10881.027347,-919.314598
185.233019,148.041188,10807.006753,-1532.190996
185.233340,-888.247130,10140.821405,-1225.752797
185.233661,-1480.411884,8956.491898,-612.876398
185.233981,-1332.370696,8660.409521,689.485948
185.234302,-666.185348,9918.759623,1685.410096
185.234623,-296.082377,11917.315666,1915.238745
185.234944,74.020594,13323.706956,995.924147
185.235265,0.000000,14211.954086,306.438199
185.235585,1184.329507,12953.603985,153.219100
185.235906,1480.411884,11547.212695,-229.828649
185.236227,1332.370696,10140.821405,0.000000
185.236548,518.144159,9474.636058,-612.876398
185.236868,148.041188,9400.615463,-1378.971896
185.237189,-1036.288319,9252.574275,-1532.190996
185.237510,-1406.391290,9400.615463,-1762.019645
185.237831,-814.226536,10140.821405,-1225.752797
185.238152,296.082377,11843.295072,153.219100
185.238472,666.185348,13397.727550,0.000000
185.238793,962.267725,13471.748144,-995.924147
185.239114,1480.411884,13323.706956,-689.485948
185.239435,1184.329507,12657.521608,-612.876398
185.239755,666.185348,11621.233289,-383.047749
185.240076,1332.370696,9104.533087,-229.828649
185.240397,1480.411884,8438.347739,-536.266849
185.240718,1110.308913,8956.491898,-76.609550
185.241039,148.041188,10362.883188,229.828649
185.241359,-592.164754,10732.986159,459.657299
185.241680,-370.102971,10510.924376,689.485948
185.242001,-666.185348,9326.594869,919.314598
185.242322,518.144159,8660.409521,689.485948
185.242642,1258.350101,9918.759623,0.000000
185.242963,1036.288319,11991.336260,-919.314598
185.243284,444.123565,12879.583391,-1838.629195
185.243605,962.267725,13767.830521,-2374.896044
185.243926,1628.453072,13767.830521,-1608.800546
185.244246,1036.288319,13471.748144,-306.438199
185.244567,296.082377,11991.336260,306.438199
185.244888,-296.082377,10066.800811,383.047749
