#time,accel_x,accel_y,accel_z
93.025338,5181.441594,7994.224174,-153.219100
93.025659,4811.338623,8216.285956,0.000000
93.025980,5181.441594,8068.244768,-383.047749
93.026300,4811.338623,8734.430116,-306.438199
93.026621,5255.462188,8142.265362,-229.828649
93.026942,5181.441594,8142.265362,0.000000
93.027262,4959.379811,8142.265362,-76.609550
93.027583,5033.400406,8216.285956,-459.657299
93.027903,5329.482782,8290.306550,-229.828649
93.028224,5107.421000,8142.265362,-383.047749
93.028545,5033.400406,8068.244768,-306.438199
93.028865,5107.421000,7994.224174,0.000000
93.029186,5255.462188,7772.162391,0.000000
93.029507,5403.503377,8068.244768,0.000000
93.029827,4959.379811,7994.224174,-306.438199
93.030148,4885.359217,8216.285956,0.000000
93.030469,4959.379811,7920.203579,-306.438199
93.030789,4811.338623,7994.224174,0.000000
93.031110,5033.400406,8068.244768,-229.828649
93.031431,4737.318029,8216.285956,0.000000
93.031751,5033.400406,7920.203579,-76.609550
93.032072,4885.359217,7994.224174,-153.219100
93.032393,4959.379811,8068.244768,-229.828649
93.032713,5107.421000,7994.224174,153.219100
93.033034,4885.359217,7920.203579,0.000000
93.033354,4811.338623,8142.265362,0.000000
93.033675,5107.421000,8068.244768,-229.828649
93.033996,4737.318029,8142.265362,-229.828649
93.034316,5181.441594,8216.285956,0.000000
93.034637,4885.359217,8216.285956,-306.438199
93.034958,5255.462188,7994.224174,-229.828649
93.035278,4885.359217,8142.265362,-306.438199
93.035599,4959.379811,7994.224174,-306.438199
93.035920,5033.400406,7994.224174,153.219100
93.036240,4959.379811,7994.224174,0.000000
93.036561,5033.400406,8142.265362,-229.828649
93.036882,4737.318029,8216.285956,0.000000
93.037202,4959.379811,7920.203579,0.000000
93.037523,4589.276840,7994.224174,229.828649
93.037844,4663.297435,7402.059420,0.000000
93.038164,4219.173869,7698.141797,-612.876398
93.038485,4367.215058,8364.327145,-536.266849
93.038805,4663.297435,9696.697840,-536.266849
93.039126,5033.400406,9696.697840,-1149.143247
93.039447,4737.318029,9548.656652,-1072.533697
93.039767,4219.173869,9252.574275,-536.266849
93.040088,3552.988522,8734.430116,229.828649
93.040409,2960.823768,9326.594869,842.705048
93.040729,3108.864956,9622.677246,1149.143247
93.041050,2738.761985,8734.430116,459.657299
93.041371,2960.823768,8216.285956,0.000000
93.041691,3256.906145,8216.285956,-306.438199
93.042012,3330.926739,9104.533087,0.000000
93.042333,3182.885551,9992.780217,383.047749
93.042653,2738.761985,9400.615463,229.828649
93.042974,2516.700203,8882.471304,153.219100
93.043295,2590.720797,9400.615463,-229.828649
93.043615,1998.556043,10881.027347,-306.438199
93.043936,1776.494261,11547.212695,-1225.752797
93.044256,1110.308913,11695.253884,-995.924147
93.044577,1036.288319,11251.130318,-1378.971896
93.044898,148.041188,11325.150913,-1455.581446
93.045218,-370.102971,11621.233289,-1378.971896
93.045539,-1554.432478,12657.521608,-612.876398
93.045860,-1998.556043,13249.686362,383.047749
93.046180,-2146.597232,12509.480420,1149.143247
93.046501,-1776.494261,11843.295072,1532.190996
93.046822,-1628.453072,11695.253884,1991.848295
93.047142,-2442.679609,12361.439231,1915.238745
93.047463,-3034.844362,11251.130318,229.828649
93.047784,-2294.638420,10288.862594,-766.095498
93.048104,-1332.370696,9696.697840,-383.047749
93.048425,-592.164754,9696.697840,919.314598
93.048746,444.123565,10140.821405,1302.362347
