#time,accel_x,accel_y,accel_z
202.586691,5255.462188,8216.285956,-306.438199
202.587012,4959.379811,7994.224174,-229.828649
202.587333,4885.359217,7994.224174,0.000000
202.587654,4885.359217,7994.224174,0.000000
202.587974,5033.400406,7698.141797,-229.828649
202.588295,5181.441594,7920.203579,-306.438199
202.588616,5107.421000,7920.203579,76.609550
202.588936,5033.400406,7920.203579,-153.219100
202.589257,5107.421000,8142.265362,-229.828649
202.589578,4737.318029,8142.265362,-229.828649
202.589899,4811.338623,7994.224174,76.609550
202.590219,5107.421000,8142.265362,0.000000
202.590540,4737.318029,8068.244768,-306.438199
202.590861,4811.338623,7772.162391,-229.828649
202.591181,5181.441594,7846.182985,-306.438199
202.591502,4811.338623,8216.285956,76.609550
202.591823,4885.359217,8216.285956,-229.828649
202.592144,5033.400406,7698.141797,76.609550
202.592464,4959.379811,7994.224174,0.000000
202.592785,4959.379811,7994.224174,-229.828649
202.593106,5477.523971,8290.306550,0.000000
202.593426,5033.400406,8068.244768,0.000000
202.593747,5033.400406,8290.306550,-229.828649
202.594068,5033.400406,7920.203579,-306.438199
202.594389,5033.400406,8364.327145,0.000000
202.594709,5403.503377,8216.285956,0.000000
202.595030,4959.379811,8290.306550,0.000000
202.595351,4959.379811,7994.224174,-153.219100
202.595671,4811.338623,7994.224174,-306.438199
202.595992,5033.400406,7920.203579,-306.438199
202.596313,5403.503377,8142.265362,0.000000
202.596634,5033.400406,8068.244768,0.000000
202.596954,5255.462188,8290.306550,-306.438199
202.597275,4959.379811,8216.285956,-229.828649
202.597596,4515.256246,8290.306550,-536.266849
202.597917,4145.153275,7698.141797,0.000000
202.598237,4441.235652,7402.059420,-306.438199
202.598558,4515.256246,8956.491898,-306.438199
202.598879,4663.297435,9770.718434,-919.314598
202.599199,4737.318029,9992.780217,-1149.143247
202.599520,4885.359217,9696.697840,-1149.143247
202.599841,4145.153275,9104.533087,-459.657299
202.600162,3256.906145,8660.409521,383.047749
202.600482,3108.864956,8882.471304,842.705048
202.600803,2886.803174,9178.553681,842.705048
202.601124,2664.741391,9104.533087,766.095498
202.601444,2664.741391,8364.327145,-459.657299
202.601765,3256.906145,8438.347739,-459.657299
202.602086,3182.885551,9400.615463,0.000000
202.602407,2664.741391,9400.615463,536.266849
202.602727,2516.700203,8660.409521,995.924147
202.603048,2368.659014,8956.491898,-383.047749
202.603369,2294.638420,9770.718434,-306.438199
202.603689,1776.494261,11251.130318,-1072.533697
202.604010,1850.514855,12065.356855,-842.705048
202.604331,1554.432478,11917.315666,-995.924147
202.604652,1036.288319,11103.089130,-1302.362347
202.604972,0.000000,11029.068536,-1915.238745
202.605293,-518.144159,11325.150913,-1455.581446
202.605614,-1554.432478,12657.521608,0.000000
202.605934,-1332.370696,12435.459826,842.705048
202.606255,-1850.514855,12065.356855,995.924147
202.606576,-962.267725,11843.295072,1378.971896
202.606897,-1332.370696,12435.459826,1838.629195
202.607217,-2294.638420,12435.459826,1455.581446
202.607538,-2590.720797,11103.089130,383.047749
202.607859,-1998.556043,10214.842000,-459.657299
202.608179,-1036.288319,9844.739029,0.000000
202.608500,-740.205942,9622.677246,689.485948
202.608821,-148.041188,10066.800811,536.266849
202.609142,370.102971,11029.068536,0.000000
202.609462,1036.288319,11547.212695,-1532.190996
202.609783,1924.535449,10658.965565,-1608.800546
