#time,accel_x,accel_y,accel_z
524.042442,5033.400406,7994.224174,-153.219100
524.042762,4737.318029,8068.244768,766.095498
524.043083,5033.400406,7624.121203,153.219100
524.043403,5181.441594,8068.244768,0.000000
524.043724,5107.421000,7920.203579,0.000000
524.044044,4811.338623,8142.265362,0.000000
524.044365,4811.338623,7994.224174,-153.219100
524.044686,4885.359217,7994.224174,76.609550
524.045006,5033.400406,7846.182985,0.000000
524.045327,4811.338623,8068.244768,0.000000
524.045647,4737.318029,8068.244768,0.000000
524.045968,5033.400406,8290.306550,-842.705048
524.046289,4737.318029,7994.224174,0.000000
524.046609,4737.318029,8068.244768,0.000000
524.046930,4959.379811,7994.224174,-306.438199
524.047250,4737.318029,8142.265362,-383.047749
524.047571,4959.379811,7920.203579,0.000000
524.047891,4811.338623,7994.224174,-229.828649
524.048212,4885.359217,8068.244768,0.000000
524.048533,5181.441594,7698.141797,0.000000
524.048853,4737.318029,8290.306550,0.000000
524.049174,5255.462188,7994.224174,0.000000
524.049494,4959.379811,8290.306550,-536.266849
524.049815,4737.318029,8216.285956,76.609550
524.050136,5033.400406,8216.285956,-229.828649
524.050456,5255.462188,8290.306550,-536.266849
524.050777,4959.379811,8142.265362,0.000000
524.051097,4885.359217,8364.327145,0.000000
524.051418,4737.318029,7920.203579,0.000000
524.051738,4293.194464,7476.080014,-306.438199
524.052059,4145.153275,7698.141797,-459.657299
524.052380,4589.276840,8438.347739,229.828649
524.052700,4663.297435,9548.656652,-536.266849
524.053021,4737.318029,9770.718434,-1225.752797
524.053341,4737.318029,9548.656652,-1072.533697
524.053662,4219.173869,9326.594869,-1149.143247
524.053982,3478.967927,8808.450710,306.438199
524.054303,2738.761985,8882.471304,766.095498
524.054624,2664.741391,9326.594869,766.095498
524.054944,2590.720797,9252.574275,0.000000
524.055265,2812.782580,8142.265362,-536.266849
524.055585,2960.823768,7994.224174,-383.047749
524.055906,3404.947333,9400.615463,0.000000
524.056227,3034.844362,9622.677246,306.438199
524.056547,2368.659014,9326.594869,306.438199
524.056868,2664.741391,9400.615463,229.828649
524.057188,2516.700203,9622.677246,0.000000
524.057509,2146.597232,10955.047942,-842.705048
524.057829,1776.494261,11695.253884,-1225.752797
524.058150,1554.432478,11473.192101,-1608.800546
524.058471,1480.411884,11103.089130,-1302.362347
524.058791,222.061783,10955.047942,-1455.581446
524.059112,-666.185348,10807.006753,-1378.971896
524.059432,-1406.391290,12509.480420,-536.266849
524.059753,-1554.432478,12805.562797,766.095498
524.060074,-1480.411884,11917.315666,766.095498
524.060394,-814.226536,11991.336260,1532.190996
524.060715,-1184.329507,12213.398043,2145.067394
524.061035,-2220.617826,12361.439231,1532.190996
524.061356,-2516.700203,11325.150913,229.828649
524.061676,-1924.535449,10732.986159,-459.657299
524.061997,-1480.411884,9844.739029,0.000000
524.062318,-740.205942,10140.821405,459.657299
524.062638,-148.041188,10362.883188,842.705048
524.062959,0.000000,11103.089130,-229.828649
524.063279,518.144159,11843.295072,-1378.971896
524.063600,1332.370696,11029.068536,-1072.533697
524.063921,1998.556043,10140.821405,-229.828649
524.064241,3108.864956,10288.862594,153.219100
524.064562,2812.782580,10214.842000,-153.219100
524.064882,2294.638420,9696.697840,-2145.067394
524.065203,1554.432478,9178.553681,-2451.505594
524.065523,1998.556043,9178.553681,-1532.190996
524.065844,2220.617826,9252.574275,-153.219100
524.066165,2072.576638,10436.903782,0.000000
524.066485,1702.473667,10807.006753,-612.876398
524.066806,962.267725,11695.253884,-459.657299
524.067126,296.082377,11325.150913,0.000000
524.067447,0.000000,9918.759623,306.438199
524.067767,0.000000,9400.615463,689.485948
524.068088,0.000000,10066.800811,1149.143247
524.068409,-592.164754,10807.006753,995.924147
524.068729,-740.205942,11029.068536,459.657299
524.069050,370.102971,10955.047942,842.705048
524.069370,1406.391290,11325.150913,1532.190996
524.069691,1036.288319,11103.089130,612.876398
524.070012,444.123565,11029.068536,-229.828649
524.070332,1036.288319,10732.986159,-1149.143247
524.070653,1628.453072,9918.759623,-842.705048
524.070973,1776.494261,9252.574275,0.000000
524.071294,1406.391290,8512.368333,306.438199
524.071614,1998.556043,9474.636058,306.438199
524.071935,1998.556043,10658.965565,536.266849
524.072256,2442.679609,10807.006753,229.828649
524.072576,2516.700203,10214.842000,-689.485948
524.072897,2960.823768,9696.697840,-1378.971896
524.073217,3182.885551,9918.759623,-995.924147
524.073538,3034.844362,9992.780217,-919.314598
524.073859,2812.782580,10362.883188,-995.924147
