#time,accel_x,accel_y,accel_z
135.430959,4959.379811,8068.244768,0.000000
135.431279,4959.379811,8216.285956,-76.609550
135.431600,4959.379811,8216.285956,-153.219100
135.431920,5107.421000,8068.244768,-306.438199
135.432241,5033.400406,8142.265362,-306.438199
135.432561,5107.421000,8364.327145,-229.828649
135.432882,5033.400406,8290.306550,0.000000
135.433202,5033.400406,8142.265362,-153.219100
135.433523,4885.359217,8142.265362,-153.219100
135.433843,4959.379811,8068.244768,-536.266849
135.434164,5181.441594,7994.224174,0.000000
135.434484,5107.421000,8142.265362,0.000000
135.434805,5033.400406,7846.182985,-153.219100
135.435125,4885.359217,8216.285956,-229.828649
135.435446,5107.421000,7994.224174,-306.438199
135.435766,5181.441594,7846.182985,-76.609550
135.436087,4885.359217,7994.224174,153.219100
135.436407,4885.359217,7920.203579,-153.219100
135.436728,4811.338623,7994.224174,0.000000
135.437048,5181.441594,7920.203579,536.266849
135.437369,5107.421000,7994.224174,-306.438199
135.437689,5033.400406,8068.244768,-153.219100
135.438010,5033.400406,8068.244768,0.000000
135.438330,5107.421000,7772.162391,0.000000
135.438651,4515.256246,7994.224174,0.000000
135.438971,4885.359217,8068.244768,-76.609550
135.439292,4959.379811,7698.141797,-229.828649
135.439612,4959.379811,7772.162391,-306.438199
135.439933,4885.359217,7994.224174,-153.219100
135.440253,5181.441594,7846.182985,0.000000
135.440574,5033.400406,7994.224174,0.000000
135.440894,4885.359217,8068.244768,-153.219100
135.441215,4959.379811,7846.182985,0.000000
135.441535,4811.338623,7624.121203,-229.828649
135.441856,4589.276840,7846.182985,0.000000
135.442176,4293.194464,7402.059420,-536.266849
135.442497,4071.132681,7402.059420,-229.828649
135.442817,4515.256246,8660.409521,-306.438199
135.443138,4441.235652,9844.739029,-842.705048
135.443458,4663.297435,10066.800811,-1302.362347
135.443779,4589.276840,9548.656652,-1455.581446
135.444099,4145.153275,8882.471304,-536.266849
135.444420,3404.947333,8586.388927,383.047749
135.444740,2812.782580,8882.471304,1149.143247
135.445061,2886.803174,9178.553681,689.485948
135.445381,2516.700203,9030.512492,-229.828649
135.445702,2812.782580,7994.224174,-536.266849
135.446022,3182.885551,8142.265362,-459.657299
135.446343,3256.906145,9474.636058,153.219100
135.446663,3034.844362,9548.656652,153.219100
135.446984,2590.720797,9252.574275,0.000000
135.447304,2590.720797,9178.553681,0.000000
135.447625,2368.659014,10066.800811,-383.047749
135.447945,1850.514855,11547.212695,-919.314598
135.448266,1776.494261,11843.295072,-1225.752797
135.448586,1850.514855,11769.274478,-1072.533697
135.448907,962.267725,11251.130318,-919.314598
135.449227,0.000000,10955.047942,-1149.143247
135.449548,-740.205942,11473.192101,-1149.143247
135.449868,-1628.453072,12509.480420,-153.219100
135.450189,-1924.535449,13027.624579,459.657299
135.450509,-1776.494261,12213.398043,766.095498
135.450830,-666.185348,12139.377449,1455.581446
135.451150,-1406.391290,12583.501014,2068.457845
135.451471,-2590.720797,12435.459826,1378.971896
135.451791,-2516.700203,11473.192101,76.609550
135.452112,-1850.514855,10288.862594,-536.266849
135.452432,-1554.432478,9844.739029,0.000000
135.452753,-1036.288319,9992.780217,842.705048
135.453073,-518.144159,10288.862594,459.657299
135.453394,-296.082377,11177.109724,-536.266849
135.453714,1110.308913,11547.212695,-1532.190996
135.454035,1776.494261,11177.109724,-1455.581446
135.454355,2368.659014,10807.006753,-536.266849
135.454676,3182.885551,10510.924376,76.609550
135.454996,3034.844362,10436.903782,-306.438199
135.455317,2442.679609,9696.697840,-1991.848295
135.455637,1924.535449,9030.512492,-1762.019645
135.455958,1924.535449,9474.636058,-1378.971896
135.456278,2072.576638,9696.697840,-536.266849
135.456599,1850.514855,9844.739029,-153.219100
135.456919,962.267725,11029.068536,-306.438199
135.457240,592.164754,11251.130318,76.609550
135.457560,0.000000,11029.068536,383.047749
135.457881,-592.164754,10140.821405,459.657299
135.458201,-370.102971,9622.677246,1149.143247
135.458522,0.000000,10288.862594,689.485948
135.458842,-444.123565,10584.944971,1072.533697
135.459163,-518.144159,11177.109724,1302.362347
135.459483,222.061783,11473.192101,1149.143247
135.459804,1110.308913,11399.171507,919.314598
135.460124,1406.391290,11103.089130,1072.533697
135.460445,1258.350101,10658.965565,0.000000
135.460765,1258.350101,10066.800811,-1072.533697
135.461086,1406.391290,9474.636058,-1225.752797
135.461406,1406.391290,8882.471304,0.000000
135.461727,1850.514855,8438.347739,459.657299
135.462047,2368.659014,8734.430116,766.095498
135.462368,2368.659014,10066.800811,0.000000
135.462688,2590.720797,10807.006753,-689.485948
135.463009,2738.761985,10881.027347,-1302.362347
