#time,accel_x,accel_y,accel_z
194.088620,4885.359217,7624.121203,0.000000
194.088941,4811.338623,7920.203579,-153.219100
194.089262,4737.318029,8290.306550,-383.047749
194.089583,5033.400406,8512.368333,0.000000
194.089904,4885.359217,7994.224174,-153.219100
194.090225,5107.421000,8068.244768,0.000000
194.090545,4811.338623,8068.244768,0.000000
194.090866,5255.462188,8142.265362,-383.047749
194.091187,5181.441594,8068.244768,-383.047749
194.091508,5033.400406,8142.265362,-306.438199
194.091829,4885.359217,7994.224174,0.000000
194.092150,4885.359217,7994.224174,0.000000
194.092471,5181.441594,7994.224174,0.000000
194.092792,4885.359217,8216.285956,0.000000
194.093113,4959.379811,8290.306550,0.000000
194.093433,4811.338623,8142.265362,0.000000
194.093754,4885.359217,7920.203579,-229.828649
194.094075,4959.379811,7994.224174,0.000000
194.094396,5107.421000,8586.388927,0.000000
194.094717,5033.400406,7994.224174,-383.047749
194.095038,4885.359217,7994.224174,0.000000
194.095359,5033.400406,8290.306550,-76.609550
194.095680,4811.338623,8216.285956,-229.828649
194.096001,5033.400406,8290.306550,-229.828649
194.096321,5033.400406,7994.224174,0.000000
194.096642,4885.359217,8068.244768,-306.438199
194.096963,4885.359217,7994.224174,0.000000
194.097284,5329.482782,7920.203579,-153.219100
194.097605,5255.462188,8142.265362,-612.876398
194.097926,5107.421000,7994.224174,-153.219100
194.098247,4959.379811,8068.244768,0.000000
194.098568,5255.462188,8142.265362,0.000000
194.098889,5181.441594,7920.203579,0.000000
194.099209,4959.379811,8512.368333,0.000000
194.099530,5033.400406,7994.224174,-229.828649
194.099851,5033.400406,8290.306550,0.000000
194.100172,5033.400406,8142.265362,0.000000
194.100493,4885.359217,7994.224174,0.000000
194.100814,5403.503377,8290.306550,459.657299
194.101135,4959.379811,7846.182985,-306.438199
194.101456,4959.379811,7846.182985,0.000000
194.101777,4663.297435,7624.121203,-229.828649
194.102097,4293.194464,7328.038826,-459.657299
194.102418,4219.173869,8512.368333,0.000000
194.102739,4441.235652,9252.574275,-306.438199
194.103060,4737.318029,9548.656652,-995.924147
194.103381,4663.297435,9770.718434,-1608.800546
194.103702,4515.256246,9326.594869,-1225.752797
194.104023,3478.967927,9104.533087,306.438199
194.104344,3256.906145,8660.409521,1149.143247
194.104665,3034.844362,9474.636058,919.314598
194.104985,2812.782580,9252.574275,536.266849
194.105306,2516.700203,8882.471304,-306.438199
194.105627,2738.761985,7994.224174,-459.657299
194.105948,3034.844362,8512.368333,-306.438199
194.106269,3182.885551,9326.594869,0.000000
194.106590,2738.761985,9326.594869,536.266849
194.106911,2368.659014,8882.471304,306.438199
194.107232,2294.638420,9252.574275,383.047749
194.107552,2294.638420,10066.800811,-536.266849
194.107873,1628.453072,11695.253884,-1302.362347
