#time,accel_x,accel_y,accel_z
139.698730,5107.421000,7994.224174,-76.609550
139.699050,5181.441594,8142.265362,0.000000
139.699371,5181.441594,7994.224174,-76.609550
139.699691,5033.400406,7994.224174,-306.438199
139.700012,5107.421000,7994.224174,-153.219100
139.700332,5255.462188,7920.203579,0.000000
139.700653,4885.359217,8364.327145,-383.047749
139.700973,5181.441594,8068.244768,-306.438199
139.701294,4737.318029,7920.203579,0.000000
139.701615,5033.400406,7994.224174,-306.438199
139.701935,4959.379811,7994.224174,-306.438199
139.702256,5107.421000,7920.203579,0.000000
139.702576,4959.379811,7920.203579,-153.219100
139.702897,4959.379811,7772.162391,0.000000
139.703217,4959.379811,8142.265362,0.000000
139.703538,5107.421000,7920.203579,0.000000
139.703859,4811.338623,8142.265362,-306.438199
139.704179,4885.359217,7994.224174,-459.657299
139.704500,4959.379811,7994.224174,-306.438199
139.704820,4959.379811,7920.203579,-153.219100
139.705141,5033.400406,7994.224174,153.219100
139.705461,4737.318029,8068.244768,-229.828649
139.705782,4737.318029,8142.265362,-229.828649
139.706102,4959.379811,7920.203579,-229.828649
139.706423,4959.379811,7994.224174,0.000000
139.706744,4737.318029,8068.244768,-306.438199
139.707064,4959.379811,7920.203579,-306.438199
139.707385,4959.379811,7846.182985,-383.047749
139.707705,4885.359217,8142.265362,-229.828649
139.708026,4885.359217,8216.285956,0.000000
139.708346,5107.421000,7920.203579,76.609550
139.708667,4959.379811,7846.182985,0.000000
139.708987,4811.338623,8068.244768,-76.609550
139.709308,4589.276840,7624.121203,-229.828649
139.709629,4071.132681,7402.059420,-383.047749
139.709949,4219.173869,7920.203579,0.000000
139.710270,4367.215058,9252.574275,-383.047749
139.710590,4737.318029,9918.759623,-1072.533697
139.710911,4737.318029,9918.759623,-1302.362347
139.711231,4515.256246,9548.656652,-919.314598
139.711552,4071.132681,9104.533087,-459.657299
139.711873,3108.864956,8808.450710,612.876398
139.712193,2886.803174,9474.636058,995.924147
139.712514,2590.720797,9474.636058,612.876398
139.712834,2442.679609,8882.471304,-153.219100
139.713155,2664.741391,8216.285956,-459.657299
139.713475,2960.823768,8438.347739,0.000000
139.713796,3330.926739,9400.615463,153.219100
139.714116,2886.803174,9622.677246,612.876398
139.714437,2516.700203,9178.553681,229.828649
139.714758,2812.782580,9548.656652,0.000000
139.715078,2442.679609,10288.862594,-153.219100
139.715399,1850.514855,11473.192101,-1072.533697
139.715719,1702.473667,11991.336260,-1608.800546
139.716040,1850.514855,11991.336260,-1991.848295
139.716360,962.267725,11251.130318,-1302.362347
139.716681,222.061783,10955.047942,-1608.800546
139.717002,-518.144159,11621.233289,-766.095498
139.717322,-1480.411884,12731.542202,306.438199
139.717643,-1702.473667,12509.480420,689.485948
139.717963,-1554.432478,11991.336260,995.924147
139.718284,-666.185348,11473.192101,1608.800546
139.718604,-1332.370696,12139.377449,1915.238745
139.718925,-2368.659014,11917.315666,919.314598
139.719245,-2294.638420,10955.047942,-612.876398
139.719566,-1924.535449,10214.842000,-536.266849
139.719887,-1110.308913,9918.759623,76.609550
139.720207,-740.205942,10066.800811,919.314598
139.720528,-296.082377,10658.965565,459.657299
139.720848,-148.041188,11695.253884,-842.705048
139.721169,962.267725,11695.253884,-1685.410096
139.721489,1924.535449,10732.986159,-995.924147
139.721810,2442.679609,10436.903782,0.000000
139.722130,2812.782580,10584.944971,459.657299
139.722451,2368.659014,9992.780217,-842.705048
139.722772,1776.494261,9178.553681,-2604.724693
139.723092,1850.514855,9252.574275,-2298.286494
139.723413,1554.432478,10066.800811,-919.314598
139.723733,1998.556043,10140.821405,0.000000
139.724054,1850.514855,9770.718434,-612.876398
139.724374,1110.308913,11177.109724,-536.266849
139.724695,148.041188,11325.150913,-153.219100
139.725016,-296.082377,11103.089130,0.000000
139.725336,0.000000,10140.821405,383.047749
139.725657,296.082377,9474.636058,842.705048
139.725977,222.061783,10510.924376,1302.362347
139.726298,-666.185348,10436.903782,1455.581446
139.726618,-814.226536,11177.109724,842.705048
139.726939,444.123565,11695.253884,1378.971896
139.727259,1406.391290,11547.212695,1455.581446
139.727580,1628.453072,10955.047942,306.438199
139.727901,1924.535449,10584.944971,-919.314598
139.728221,1554.432478,10140.821405,-1225.752797
139.728542,1554.432478,9696.697840,0.000000
139.728862,1332.370696,9104.533087,306.438199
139.729183,1776.494261,8512.368333,612.876398
139.729503,2072.576638,8882.471304,612.876398
139.729824,2590.720797,10362.883188,0.000000
139.730144,2516.700203,11177.109724,76.609550
139.730465,2960.823768,10658.965565,-842.705048
139.730786,3478.967927,9474.636058,-1532.190996
139.731106,3182.885551,9178.553681,-1532.190996
139.731427,2886.803174,9474.636058,-1149.143247
139.731747,2368.659014,10732.986159,-1072.533697
139.732068,1776.494261,11399.171507,-612.876398
139.732388,1850.514855,11917.315666,-766.095498
139.732709,1480.411884,11473.192101,-459.657299
139.733030,444.123565,10584.944971,-1072.533697
139.733350,-814.226536,9696.697840,-919.314598
139.733671,-1850.514855,8586.388927,-1149.143247
139.733991,-2368.659014,8364.327145,-229.828649
139.734312,-1850.514855,9548.656652,1762.019645
139.734632,-814.226536,11769.274478,2298.286494
139.734953,-148.041188,13915.871710,2145.067394
139.735273,148.041188,14508.036463,842.705048
139.735594,0.000000,13915.871710,383.047749
139.735915,1184.329507,11843.295072,0.000000
