#time,accel_x,accel_y,accel_z
155.284451,4885.359217,8142.265362,0.000000
155.284771,5033.400406,7920.203579,0.000000
155.285092,4959.379811,7994.224174,0.000000
155.285413,5181.441594,7994.224174,-383.047749
155.285733,4885.359217,8068.244768,-306.438199
155.286054,4737.318029,8142.265362,0.000000
155.286375,5107.421000,8142.265362,0.000000
155.286695,5107.421000,8068.244768,0.000000
155.287016,4737.318029,8142.265362,-153.219100
155.287336,4959.379811,8068.244768,0.000000
155.287657,4959.379811,8068.244768,0.000000
155.287978,5181.441594,7994.224174,-383.047749
155.288298,4885.359217,8438.347739,-76.609550
155.288619,4737.318029,8216.285956,-306.438199
155.288940,4885.359217,8290.306550,-306.438199
155.289260,4959.379811,7994.224174,-153.219100
155.289581,4737.318029,7994.224174,-612.876398
155.289901,5033.400406,8142.265362,0.000000
155.290222,4959.379811,8068.244768,76.609550
155.290543,5033.400406,8068.244768,0.000000
155.290863,5181.441594,8142.265362,-229.828649
155.291184,5033.400406,7698.141797,0.000000
155.291505,5107.421000,8290.306550,0.000000
155.291825,5107.421000,8216.285956,-536.266849
155.292146,4885.359217,7994.224174,-306.438199
155.292467,5033.400406,8142.265362,0.000000
155.292787,5181.441594,8364.327145,-229.828649
155.293108,4885.359217,8142.265362,-153.219100
155.293428,4959.379811,7994.224174,-229.828649
155.293749,5181.441594,7994.224174,-153.219100
155.294070,4811.338623,8142.265362,0.000000
155.294390,5181.441594,7994.224174,-229.828649
155.294711,4959.379811,8068.244768,-306.438199
155.295032,4811.338623,7624.121203,-459.657299
155.295352,4441.235652,7402.059420,-306.438199
155.295673,4071.132681,7550.100608,0.000000
155.295993,4515.256246,8512.368333,0.000000
155.296314,4441.235652,9474.636058,-612.876398
155.296635,4737.318029,9474.636058,-1225.752797
155.296955,4589.276840,9474.636058,-1225.752797
155.297276,3923.091493,9400.615463,-459.657299
155.297597,3552.988522,8438.347739,612.876398
155.297917,2960.823768,8882.471304,1072.533697
155.298238,2738.761985,9326.594869,689.485948
155.298559,2738.761985,8956.491898,76.609550
155.298879,2886.803174,8290.306550,0.000000
155.299200,3034.844362,8142.265362,-612.876398
155.299520,3108.864956,9178.553681,0.000000
155.299841,2960.823768,9474.636058,383.047749
155.300162,2442.679609,9326.594869,153.219100
155.300482,2368.659014,9326.594869,76.609550
155.300803,2516.700203,9696.697840,0.000000
155.301124,2072.576638,10658.965565,-612.876398
155.301444,1702.473667,11621.233289,-1302.362347
155.301765,1406.391290,11843.295072,-1608.800546
155.302085,1332.370696,11251.130318,-1149.143247
155.302406,296.082377,11177.109724,-1225.752797
155.302727,-444.123565,11547.212695,-1149.143247
155.303047,-1406.391290,12509.480420,-153.219100
155.303368,-1850.514855,13101.645173,612.876398
155.303689,-2072.576638,12361.439231,766.095498
155.304009,-1406.391290,11843.295072,1608.800546
155.304330,-1184.329507,12065.356855,1991.848295
155.304651,-2146.597232,12361.439231,1532.190996
155.304971,-2812.782580,11917.315666,536.266849
155.305292,-2220.617826,10658.965565,-919.314598
155.305612,-1406.391290,10214.842000,-229.828649
155.305933,-888.247130,10362.883188,1072.533697
155.306254,-370.102971,10732.986159,1149.143247
