#time,accel_x,accel_y,accel_z
571.363790,4811.338623,7920.203579,0.000000
571.364111,5033.400406,7994.224174,-306.438199
571.364432,4885.359217,8364.327145,-612.876398
571.364753,4885.359217,8290.306550,-153.219100
571.365073,5033.400406,7698.141797,-153.219100
571.365394,5181.441594,8512.368333,-306.438199
571.365715,4885.359217,8142.265362,-153.219100
571.366036,4959.379811,8142.265362,-383.047749
571.366356,5329.482782,8438.347739,-306.438199
571.366677,4959.379811,8068.244768,-153.219100
571.366998,4959.379811,7920.203579,-306.438199
571.367318,4959.379811,7994.224174,-229.828649
571.367639,4959.379811,8290.306550,-459.657299
571.367960,5181.441594,7846.182985,76.609550
571.368281,5033.400406,8068.244768,-383.047749
571.368601,5107.421000,8216.285956,-383.047749
571.368922,5033.400406,7994.224174,-153.219100
571.369243,5033.400406,7994.224174,-306.438199
571.369563,4885.359217,8142.265362,229.828649
571.369884,5033.400406,8142.265362,-229.828649
571.370205,4959.379811,8216.285956,0.000000
571.370526,4811.338623,8290.306550,-153.219100
571.370846,5255.462188,7846.182985,0.000000
571.371167,5107.421000,8068.244768,-229.828649
571.371488,5255.462188,8216.285956,-612.876398
571.371809,5033.400406,7920.203579,0.000000
571.372129,4885.359217,7994.224174,-229.828649
571.372450,4885.359217,8142.265362,-229.828649
571.372771,4959.379811,8142.265362,0.000000
571.373091,4959.379811,7994.224174,76.609550
571.373412,5033.400406,8142.265362,0.000000
571.373733,4885.359217,7994.224174,0.000000
571.374054,4737.318029,7994.224174,-536.266849
571.374374,4589.276840,7476.080014,-612.876398
571.374695,4293.194464,7328.038826,-229.828649
571.375016,4367.215058,8660.409521,-306.438199
571.375337,4515.256246,9622.677246,-459.657299
571.375657,4589.276840,9844.739029,-1225.752797
571.375978,4811.338623,9622.677246,-1378.971896
571.376299,4219.173869,8956.491898,-689.485948
571.376619,3330.926739,8660.409521,153.219100
571.376940,3034.844362,9178.553681,919.314598
571.377261,2664.741391,9770.718434,459.657299
571.377582,2812.782580,9474.636058,1149.143247
571.377902,2664.741391,8364.327145,0.000000
571.378223,2738.761985,8068.244768,-536.266849
571.378544,2960.823768,9030.512492,153.219100
571.378864,2812.782580,9400.615463,229.828649
571.379185,2368.659014,9030.512492,459.657299
571.379506,2294.638420,8956.491898,0.000000
571.379827,2590.720797,9326.594869,0.000000
571.380147,2072.576638,10732.986159,-919.314598
571.380468,1924.535449,11843.295072,-1149.143247
571.380789,1776.494261,11917.315666,-1762.019645
571.381110,1036.288319,11251.130318,-1455.581446
571.381430,444.123565,11251.130318,-1532.190996
571.381751,-296.082377,11621.233289,-1149.143247
571.382072,-1184.329507,11991.336260,-383.047749
571.382392,-1554.432478,13175.665768,689.485948
571.382713,-1924.535449,12287.418637,919.314598
571.383034,-1258.350101,11695.253884,1378.971896
