#time,accel_x,accel_y,accel_z
172.607964,4959.379811,7772.162391,0.000000
172.608284,4737.318029,7994.224174,-383.047749
172.608605,4811.338623,8216.285956,-153.219100
172.608925,5181.441594,7920.203579,-536.266849
172.609246,4959.379811,8142.265362,0.000000
172.609567,5033.400406,7994.224174,0.000000
172.609887,4959.379811,7846.182985,0.000000
172.610208,5033.400406,7994.224174,-459.657299
172.610528,4885.359217,7920.203579,0.000000
172.610849,4959.379811,7994.224174,-229.828649
172.611169,4811.338623,8290.306550,-536.266849
172.611490,4737.318029,8216.285956,-76.609550
172.611811,4959.379811,8290.306550,-306.438199
172.612131,4959.379811,7994.224174,-383.047749
172.612452,4959.379811,7920.203579,-153.219100
172.612772,5033.400406,7994.224174,-153.219100
172.613093,4959.379811,7994.224174,76.609550
172.613414,5033.400406,8068.244768,0.000000
172.613734,4959.379811,7846.182985,0.000000
172.614055,5255.462188,8068.244768,0.000000
172.614375,5107.421000,8142.265362,0.000000
172.614696,4885.359217,8068.244768,0.000000
172.615016,4959.379811,8290.306550,-306.438199
172.615337,4737.318029,8216.285956,-229.828649
172.615658,4959.379811,7994.224174,-153.219100
172.615978,5033.400406,8142.265362,0.000000
172.616299,5181.441594,8142.265362,-459.657299
172.616619,5033.400406,8438.347739,-306.438199
172.616940,5033.400406,8068.244768,0.000000
172.617261,4663.297435,8068.244768,-153.219100
172.617581,4737.318029,7402.059420,-612.876398
172.617902,4441.235652,7402.059420,-229.828649
172.618222,4441.235652,7772.162391,0.000000
172.618543,4515.256246,9178.553681,-306.438199
172.618864,4737.318029,9918.759623,-1149.143247
172.619184,4737.318029,10288.862594,-1378.971896
172.619505,4811.338623,9770.718434,-842.705048
172.619825,3923.091493,8660.409521,0.000000
172.620146,3182.885551,8586.388927,766.095498
172.620466,2886.803174,8808.450710,689.485948
172.620787,2664.741391,8956.491898,76.609550
172.621108,2738.761985,8216.285956,-383.047749
172.621428,3034.844362,8734.430116,-766.095498
172.621749,3182.885551,9030.512492,0.000000
172.622069,3108.864956,9548.656652,536.266849
172.622390,2738.761985,9326.594869,689.485948
172.622711,2368.659014,9178.553681,153.219100
172.623031,2294.638420,9252.574275,-153.219100
172.623352,1998.556043,10140.821405,-612.876398
172.623672,1850.514855,11325.150913,-1455.581446
172.623993,1406.391290,12657.521608,-1378.971896
172.624313,1184.329507,11769.274478,-1608.800546
172.624634,0.000000,11473.192101,-1378.971896
172.624955,-592.164754,11325.150913,-1532.190996
172.625275,-1332.370696,12213.398043,-766.095498
172.625596,-1702.473667,13101.645173,306.438199
172.625916,-1406.391290,12435.459826,1225.752797
