#time,accel_x,accel_y,accel_z
556.944206,4959.379811,7994.224174,-153.219100
556.944527,4811.338623,7994.224174,0.000000
556.944848,4737.318029,7994.224174,-383.047749
556.945169,4589.276840,8068.244768,0.000000
556.945490,4959.379811,7920.203579,-229.828649
556.945811,5033.400406,8216.285956,-383.047749
556.946132,5107.421000,8142.265362,0.000000
556.946453,4959.379811,8068.244768,0.000000
556.946774,4959.379811,7698.141797,-383.047749
556.947095,4885.359217,7994.224174,0.000000
556.947415,4959.379811,8068.244768,-76.609550
556.947736,5329.482782,7920.203579,0.000000
556.948057,5033.400406,8142.265362,-229.828649
556.948378,4959.379811,8290.306550,-459.657299
556.948699,5033.400406,8216.285956,0.000000
556.949020,4737.318029,8216.285956,-76.609550
556.949341,4885.359217,8068.244768,-153.219100
556.949662,4959.379811,8216.285956,0.000000
556.949983,4811.338623,8586.388927,-306.438199
556.950304,4959.379811,8142.265362,-383.047749
556.950625,5033.400406,8068.244768,-229.828649
556.950946,5033.400406,8142.265362,0.000000
556.951267,5033.400406,8290.306550,0.000000
556.951588,4959.379811,8364.327145,0.000000
556.951908,5181.441594,8068.244768,-306.438199
556.952229,4885.359217,8142.265362,76.609550
556.952550,4959.379811,8068.244768,0.000000
556.952871,5033.400406,7994.224174,76.609550
556.953192,5107.421000,8142.265362,-153.219100
556.953513,5181.441594,8068.244768,0.000000
556.953834,5107.421000,8142.265362,-306.438199
556.954155,4959.379811,8216.285956,0.000000
556.954476,4885.359217,7920.203579,-536.266849
556.954797,4589.276840,8142.265362,-459.657299
556.955118,4441.235652,7624.121203,-536.266849
556.955439,4145.153275,7402.059420,-153.219100
556.955760,4219.173869,8512.368333,-459.657299
556.956080,4737.318029,9474.636058,-612.876398
556.956401,4589.276840,9992.780217,-1149.143247
556.956722,4663.297435,9696.697840,-1302.362347
556.957043,4293.194464,9400.615463,-383.047749
556.957364,3478.967927,8956.491898,459.657299
556.957685,2886.803174,8734.430116,995.924147
556.958006,2442.679609,8882.471304,612.876398
556.958327,2368.659014,9104.533087,153.219100
556.958648,2664.741391,8586.388927,-383.047749
556.958969,3108.864956,8586.388927,-383.047749
556.959290,2886.803174,9474.636058,0.000000
556.959611,2886.803174,9622.677246,306.438199
556.959932,2442.679609,8808.450710,459.657299
556.960252,2368.659014,8364.327145,229.828649
556.960573,2516.700203,9252.574275,-153.219100
556.960894,1998.556043,10732.986159,-1149.143247
556.961215,1702.473667,11991.336260,-1762.019645
556.961536,888.247130,11843.295072,-1532.190996
556.961857,1258.350101,11473.192101,-919.314598
556.962178,962.267725,11029.068536,-689.485948
556.962499,0.000000,11991.336260,-1225.752797
556.962820,-1332.370696,12361.439231,-1072.533697
556.963141,-1702.473667,13027.624579,229.828649
556.963462,-1554.432478,11769.274478,1378.971896
556.963783,-1184.329507,11029.068536,1685.410096
556.964104,-888.247130,11029.068536,1838.629195
556.964425,-2294.638420,12657.521608,995.924147
556.964745,-3182.885551,11621.233289,229.828649
556.965066,-2072.576638,10066.800811,-383.047749
556.965387,-592.164754,9696.697840,229.828649
556.965708,0.000000,10066.800811,919.314598
556.966029,-222.061783,10881.027347,842.705048
556.966350,0.000000,10955.047942,-459.657299
556.966671,666.185348,11251.130318,-1378.971896
556.966992,1554.432478,11177.109724,-689.485948
556.967313,2072.576638,10214.842000,-919.314598
556.967634,2812.782580,9918.759623,-306.438199
556.967955,2664.741391,10584.944971,-842.705048
556.968276,2072.576638,9918.759623,-1991.848295
556.968597,2146.597232,9474.636058,-2145.067394
556.968917,2294.638420,9548.656652,-995.924147
556.969238,2294.638420,10288.862594,0.000000
556.969559,1702.473667,10510.924376,229.828649
556.969880,1332.370696,11029.068536,-612.876398
556.970201,888.247130,11177.109724,-459.657299
556.970522,148.041188,11103.089130,306.438199
556.970843,-518.144159,10362.883188,842.705048
556.971164,-518.144159,10362.883188,689.485948
556.971485,-370.102971,10362.883188,459.657299
556.971806,-444.123565,10955.047942,383.047749
556.972127,-1110.308913,10658.965565,842.705048
556.972448,-592.164754,10658.965565,1149.143247
556.972769,666.185348,11029.068536,1225.752797
556.973090,962.267725,11399.171507,1072.533697
556.973410,1110.308913,11251.130318,76.609550
556.973731,1332.370696,11177.109724,-1378.971896
556.974052,1702.473667,10214.842000,-766.095498
556.974373,2220.617826,9770.718434,76.609550
556.974694,2368.659014,8882.471304,229.828649
556.975015,2368.659014,8364.327145,0.000000
556.975336,2664.741391,9104.533087,0.000000
556.975657,2442.679609,10288.862594,-306.438199
556.975978,2664.741391,10288.862594,-612.876398
556.976299,3256.906145,10436.903782,-919.314598
556.976620,3627.009116,10732.986159,-995.924147
556.976941,3182.885551,10362.883188,-1302.362347
556.977262,2072.576638,9992.780217,-1072.533697
556.977582,1776.494261,9992.780217,76.609550
556.977903,814.226536,11029.068536,76.609550
556.978224,74.020594,11325.150913,0.000000
556.978545,370.102971,11325.150913,-1225.752797
556.978866,74.020594,11251.130318,-1838.629195
556.979187,-888.247130,10584.944971,-995.924147
556.979508,-2072.576638,9030.512492,0.000000
556.979829,-1628.453072,8290.306550,1149.143247
556.980150,-666.185348,10436.903782,2451.505594
556.980471,-444.123565,11843.295072,2221.676944
556.980792,-222.061783,12361.439231,536.266849
556.981113,1258.350101,13175.665768,-383.047749
556.981434,2072.576638,12435.459826,153.219100
556.981755,2072.576638,10732.986159,-306.438199
556.982075,1554.432478,8956.491898,-1072.533697
556.982396,1332.370696,9326.594869,-1685.410096
556.982717,0.000000,9844.739029,-1302.362347
556.983038,-1036.288319,9844.739029,-2068.457845
556.983359,-888.247130,9918.759623,-2221.676944
556.983680,-148.041188,11547.212695,-1302.362347
556.984001,888.247130,13249.686362,306.438199
556.984322,518.144159,13841.851115,306.438199
556.984643,0.000000,12953.603985,0.000000
556.984964,148.041188,13619.789333,383.047749
556.985285,74.020594,12805.562797,0.000000
556.985606,-444.123565,10066.800811,-536.266849
556.985927,962.267725,8068.244768,-536.266849
556.986247,2220.617826,9030.512492,612.876398
556.986568,518.144159,9696.697840,1532.190996
556.986889,0.000000,10807.006753,1302.362347
556.987210,888.247130,11251.130318,536.266849
556.987531,444.123565,11547.212695,-306.438199
556.987852,296.082377,9104.533087,76.609550
556.988173,1036.288319,8364.327145,0.000000
556.988494,1554.432478,10510.924376,-459.657299
556.988815,370.102971,12657.521608,-919.314598
556.989136,-148.041188,13101.645173,-1991.848295
556.989457,1110.308913,13323.706956,-2068.457845
556.989778,1480.411884,13471.748144,-383.047749
556.990099,1258.350101,13027.624579,0.000000
556.990420,74.020594,11547.212695,153.219100
556.990740,296.082377,10362.883188,919.314598
556.991061,-814.226536,9474.636058,1225.752797
556.991382,-740.205942,8216.285956,842.705048
556.991703,-666.185348,8142.265362,383.047749
556.992024,-1554.432478,8512.368333,459.657299
556.992345,-740.205942,9474.636058,689.485948
556.992666,814.226536,10288.862594,689.485948
556.992987,1406.391290,12139.377449,0.000000
556.993308,2072.576638,12879.583391,-383.047749
556.993629,1036.288319,11843.295072,-919.314598
556.993950,1036.288319,10214.842000,-1991.848295
556.994271,518.144159,7994.224174,-1302.362347
556.994592,2220.617826,8512.368333,383.047749
556.994912,3478.967927,10436.903782,1455.581446
556.995233,1924.535449,12509.480420,0.000000
556.995554,814.226536,11843.295072,-2834.553343
556.995875,1776.494261,10955.047942,-3600.648841
556.996196,962.267725,9326.594869,-1685.410096
556.996517,-370.102971,7031.956449,0.000000
556.996838,370.102971,7994.224174,153.219100
556.997159,370.102971,11547.212695,766.095498
556.997480,-1110.308913,14508.036463,459.657299
556.997801,-1554.432478,15100.201217,153.219100
556.998122,-1258.350101,14137.933492,0.000000
556.998443,-1110.308913,13175.665768,1072.533697
556.998764,-1184.329507,11917.315666,1532.190996
556.999084,-1702.473667,10881.027347,0.000000
556.999405,-740.205942,10436.903782,-383.047749
556.999726,74.020594,10066.800811,689.485948
557.000047,-222.061783,9030.512492,1072.533697
557.000368,666.185348,8364.327145,766.095498
557.000689,1850.514855,9400.615463,1685.410096
557.001010,2368.659014,11029.068536,2221.676944
557.001331,2812.782580,11547.212695,0.000000
557.001652,4367.215058,10807.006753,-1608.800546
557.001973,4515.256246,9548.656652,-2374.896044
557.002294,3849.070898,9918.759623,-2757.943793
